RE102 limit (X);RE102 limit (Y);RE102 limit (Helicopter) (X);RE102 limit (Helicopter) (Y);RE102 limit (Large Aircraft) (X);RE102 limit (Large Aircraft) (Y);Trace 1  (X);Trace 1  (Y)
;;;;;;415160000,0000;21,8817
;;;;;;415200000,0000;23,9299
;;;;;;415240000,0000;24,4812
;;;;;;415280000,0000;22,9623
;;;;;;415320000,0000;23,5238
;;;;;;415360000,0000;22,9708
;;;;;;415400000,0000;21,3725
;;;;;;415440000,0000;22,4465
;;;;;;415480000,0000;22,9837
;;;;;;415520000,0000;21,9202
;;;;;;415560000,0000;22,4593
;;;;;;415600000,0000;20,9993
;;;;;;415640000,0000;21,6666
;;;;;;415680000,0000;21,6708
;;;;;;415720000,0000;22,7428
;;;;;;415760000,0000;22,7471
;;;;;;415800000,0000;22,6171
;;;;;;415840000,0000;23,4389
;;;;;;415880000,0000;21,9585
;;;;;;415920000,0000;24,1470
;;;;;;415960000,0000;22,9025
;;;;;;416000000,0000;23,7365
;;;;;;416040000,0000;24,4301
;;;;;;416080000,0000;25,9251
;;;;;;416120000,0000;22,9194
;;;;;;416160000,0000;22,1223
;;;;;;416200000,0000;23,3366
;;;;;;416240000,0000;21,7300
;;;;;;416280000,0000;23,9043
;;;;;;416320000,0000;22,1391
;;;;;;416360000,0000;23,0768
;;;;;;416400000,0000;22,8145
;;;;;;416440000,0000;21,3504
;;;;;;416480000,0000;23,7869
;;;;;;416520000,0000;24,7531
;;;;;;416560000,0000;25,0277
;;;;;;416600000,0000;26,2501
;;;;;;416640000,0000;23,6633
;;;;;;416680000,0000;22,8438
;;;;;;416720000,0000;22,4473
;;;;;;416760000,0000;21,5159
;;;;;;416800000,0000;23,8202
;;;;;;416840000,0000;22,0591
;;;;;;416880000,0000;22,0632
;;;;;;416920000,0000;22,7344
;;;;;;416960000,0000;24,5262
;;;;;;417000000,0000;22,3440
;;;;;;417040000,0000;22,0797
;;;;;;417080000,0000;24,2680
;;;;;;417120000,0000;22,7550
;;;;;;417160000,0000;23,0275
;;;;;;417200000,0000;23,8614
;;;;;;417240000,0000;21,5653
;;;;;;417280000,0000;23,3083
;;;;;;417320000,0000;20,9207
;;;;;;417360000,0000;21,7118
;;;;;;417400000,0000;21,8501
;;;;;;417440000,0000;21,7199
;;;;;;417480000,0000;22,5253
;;;;;;417520000,0000;22,7958
;;;;;;417560000,0000;22,0006
;;;;;;417600000,0000;24,7278
;;;;;;417640000,0000;22,2751
;;;;;;417680000,0000;24,1888
;;;;;;417720000,0000;23,7739
;;;;;;417760000,0000;22,6878
;;;;;;417800000,0000;25,4252
;;;;;;417840000,0000;24,3452
;;;;;;417880000,0000;23,7899
;;;;;;417920000,0000;25,7077
;;;;;;417960000,0000;21,5059
;;;;;;418000000,0000;24,2209
;;;;;;418040000,0000;22,7158
;;;;;;418080000,0000;22,1849
;;;;;;418120000,0000;21,5218
;;;;;;418160000,0000;21,9264
;;;;;;418200000,0000;24,2407
;;;;;;418240000,0000;22,6014
;;;;;;418280000,0000;22,6053
;;;;;;418320000,0000;23,2764
;;;;;;418360000,0000;23,2803
;;;;;;418400000,0000;27,6303
;;;;;;418440000,0000;29,1799
;;;;;;418480000,0000;22,2243
;;;;;;418520000,0000;31,2642
;;;;;;418560000,0000;29,1916
;;;;;;418600000,0000;21,8354
;;;;;;418640000,0000;24,5604
;;;;;;418680000,0000;21,5767
;;;;;;418720000,0000;22,5161
;;;;;;418760000,0000;24,2955
;;;;;;418800000,0000;21,9890
;;;;;;418840000,0000;23,7439
;;;;;;418880000,0000;23,7477
;;;;;;418920000,0000;22,1347
;;;;;;418960000,0000;21,6037
;;;;;;419000000,0000;21,3452
;;;;;;419040000,0000;23,7631
;;;;;;419080000,0000;21,8816
;;;;;;419120000,0000;24,3299
;;;;;;419160000,0000;24,6103
;;;;;;419200000,0000;21,6266
;;;;;;419240000,0000;22,6981
;;;;;;419280000,0000;20,6010
;;;;;;419320000,0000;22,5734
;;;;;;419360000,0000;22,9758
;;;;;;419400000,0000;22,7131
;;;;;;419440000,0000;21,0004
;;;;;;419480000,0000;20,7479
;;;;;;419520000,0000;21,2661
;;;;;;419560000,0000;21,5261
;;;;;;419600000,0000;20,5007
;;;;;;419640000,0000;21,1471
;;;;;;419680000,0000;21,4091
;;;;;;419720000,0000;21,8073
;;;;;;419760000,0000;22,4801
;;;;;;419800000,0000;21,0337
;;;;;;419840000,0000;23,5572
;;;;;;419880000,0000;21,2993
;;;;;;419920000,0000;21,1728
;;;;;;419960000,0000;21,6935
;;;;;;420000000,0000;21,7008
;;;;;;420000000,0000;21,7008
;;;;;;420040000,0000;21,8366
;;;;;;420080000,0000;21,4456
;;;;;;420120000,0000;21,9780
;;;;;;420160000,0000;21,5810
;;;;;;420200000,0000;22,9207
;;;;;;420240000,0000;21,2018
;;;;;;420280000,0000;21,0772
;;;;;;420320000,0000;20,6964
;;;;;;420360000,0000;21,2125
;;;;;;420400000,0000;20,9597
;;;;;;420440000,0000;22,1408
;;;;;;420480000,0000;21,0950
;;;;;;420520000,0000;21,4849
;;;;;;420560000,0000;21,6165
;;;;;;420600000,0000;21,2336
;;;;;;420640000,0000;22,4248
;;;;;;420680000,0000;21,4989
;;;;;;420720000,0000;21,3743
;;;;;;420760000,0000;21,9004
;;;;;;420800000,0000;21,9039
;;;;;;420840000,0000;20,2234
;;;;;;420880000,0000;21,1298
;;;;;;420920000,0000;21,1332
;;;;;;420960000,0000;21,6512
;;;;;;421000000,0000;20,8838
;;;;;;421040000,0000;20,6289
;;;;;;421080000,0000;20,7625
;;;;;;421120000,0000;21,1503
;;;;;;421160000,0000;21,8024
;;;;;;421200000,0000;21,8058
;;;;;;421240000,0000;21,2885
;;;;;;421280000,0000;21,0356
;;;;;;421320000,0000;21,9480
;;;;;;421360000,0000;21,6849
;;;;;;421400000,0000;20,6592
;;;;;;421440000,0000;21,5634
;;;;;;421480000,0000;22,3639
;;;;;;421520000,0000;21,1836
;;;;;;421560000,0000;20,8025
;;;;;;421600000,0000;21,4484
;;;;;;421640000,0000;21,1934
;;;;;;421680000,0000;21,1966
;;;;;;421720000,0000;21,3280
;;;;;;421760000,0000;21,7177
;;;;;;421800000,0000;21,4646
;;;;;;421840000,0000;22,5254
;;;;;;421880000,0000;20,4399
;;;;;;421920000,0000;21,2159
;;;;;;421960000,0000;21,0910
;;;;;;422000000,0000;21,3504
;;;;;;422040000,0000;21,8742
;;;;;;422080000,0000;21,1004
;;;;;;422120000,0000;21,2317
;;;;;;422160000,0000;22,4185
;;;;;;422200000,0000;23,2208
;;;;;;422240000,0000;21,7556
;;;;;;422280000,0000;21,5024
;;;;;;422320000,0000;20,8628
;;;;;;422360000,0000;22,8346
;;;;;;422400000,0000;21,5116
;;;;;;422440000,0000;21,3845
;;;;;;422480000,0000;21,6458
;;;;;;422520000,0000;22,0434
;;;;;;422560000,0000;21,7800
;;;;;;422600000,0000;21,1403
;;;;;;422640000,0000;21,7860
;;;;;;422680000,0000;22,0554
;;;;;;422720000,0000;21,1493
;;;;;;422760000,0000;20,8960
;;;;;;422800000,0000;21,1552
;;;;;;422840000,0000;21,4144
;;;;;;422880000,0000;21,2892
;;;;;;422920000,0000;21,9408
;;;;;;422960000,0000;20,9106
;;;;;;423000000,0000;23,1486
;;;;;;423040000,0000;21,8153
;;;;;;423080000,0000;22,6194
;;;;;;423120000,0000;21,5647
;;;;;;423160000,0000;22,4929
;;;;;;423200000,0000;21,4402
;;;;;;423240000,0000;21,3149
;;;;;;423280000,0000;21,5760
;;;;;;423320000,0000;22,3699
;;;;;;423360000,0000;22,5070
;;;;;;423400000,0000;20,0326
;;;;;;423440000,0000;21,7153
;;;;;;423480000,0000;21,4597
;;;;;;423520000,0000;21,2062
;;;;;;423560000,0000;21,5953
;;;;;;423600000,0000;20,5669
;;;;;;423640000,0000;21,8570
;;;;;;423680000,0000;21,7315
;;;;;;423720000,0000;21,2197
;;;;;;423760000,0000;21,3504
;;;;;;423800000,0000;21,4812
;;;;;;423840000,0000;22,2709
;;;;;;423880000,0000;20,9740
;;;;;;423920000,0000;21,6192
;;;;;;423960000,0000;20,8490
;;;;;;424000000,0000;21,8807
;;;;;;424040000,0000;21,6270
;;;;;;424080000,0000;22,0200
;;;;;;424120000,0000;22,0225
;;;;;;424160000,0000;22,0251
;;;;;;424200000,0000;21,1226
;;;;;;424240000,0000;21,2532
;;;;;;424280000,0000;22,0326
;;;;;;424320000,0000;23,6376
;;;;;;424360000,0000;25,0251
;;;;;;424400000,0000;24,0513
;;;;;;424440000,0000;22,5773
;;;;;;424480000,0000;21,1398
;;;;;;424520000,0000;22,0472
;;;;;;424560000,0000;21,0165
;;;;;;424600000,0000;21,2751
;;;;;;424640000,0000;22,1866
;;;;;;424680000,0000;21,2798
;;;;;;424720000,0000;22,7261
;;;;;;424760000,0000;21,7990
;;;;;;424800000,0000;21,0305
;;;;;;424840000,0000;21,9318
;;;;;;424880000,0000;21,0351
;;;;;;424920000,0000;22,3370
;;;;;;424960000,0000;21,8104
;;;;;;425000000,0000;21,5544
;;;;;;425040000,0000;21,8149
;;;;;;425080000,0000;21,4307
;;;;;;425120000,0000;21,9475
;;;;;;425160000,0000;20,7905
;;;;;;425200000,0000;22,4868
;;;;;;425240000,0000;21,4395
;;;;;;425280000,0000;20,7970
;;;;;;425320000,0000;21,0595
;;;;;;425360000,0000;21,4461
;;;;;;425400000,0000;23,6996
;;;;;;425440000,0000;21,4504
;;;;;;425480000,0000;21,3244
;;;;;;425520000,0000;22,2357
;;;;;;425560000,0000;22,2378
;;;;;;425600000,0000;22,5084
;;;;;;425640000,0000;23,0454
;;;;;;425680000,0000;24,1233
;;;;;;425720000,0000;22,3805
;;;;;;425760000,0000;23,5845
;;;;;;425800000,0000;23,5866
;;;;;;425840000,0000;23,1881
;;;;;;425880000,0000;21,0893
;;;;;;425920000,0000;22,3909
;;;;;;425960000,0000;22,1266
;;;;;;426000000,0000;21,2236
;;;;;;426040000,0000;21,9964
;;;;;;426080000,0000;23,3347
;;;;;;426120000,0000;22,0005
;;;;;;426160000,0000;21,8744
;;;;;;426200000,0000;21,7483
;;;;;;426240000,0000;22,4072
;;;;;;426280000,0000;22,0086
;;;;;;426320000,0000;21,4961
;;;;;;426360000,0000;21,7563
;;;;;;426400000,0000;21,7583
;;;;;;426440000,0000;21,5020
;;;;;;426480000,0000;21,7623
;;;;;;426520000,0000;22,1547
;;;;;;426560000,0000;23,0922
;;;;;;426600000,0000;21,3818
;;;;;;426640000,0000;22,0264
;;;;;;426680000,0000;22,4290
;;;;;;426720000,0000;21,5157
;;;;;;426760000,0000;21,7759
;;;;;;426800000,0000;22,1683
;;;;;;426840000,0000;23,7728
;;;;;;426880000,0000;23,1077
;;;;;;426920000,0000;22,1741
;;;;;;426960000,0000;23,5101
;;;;;;427000000,0000;22,1779
;;;;;;427040000,0000;22,3119
;;;;;;427080000,0000;22,7165
;;;;;;427120000,0000;25,0348
;;;;;;427160000,0000;25,0367
;;;;;;427200000,0000;22,7221
;;;;;;427240000,0000;21,5403
;;;;;;427280000,0000;24,0620
;;;;;;427320000,0000;21,2877
;;;;;;427360000,0000;21,5458
;;;;;;427400000,0000;21,9341
;;;;;;427440000,0000;23,1337
;;;;;;427480000,0000;23,5342
;;;;;;427520000,0000;23,1374
;;;;;;427560000,0000;22,0694
;;;;;;427600000,0000;22,6061
;;;;;;427640000,0000;21,3022
;;;;;;427680000,0000;21,5602
;;;;;;427720000,0000;21,9484
;;;;;;427760000,0000;22,8796
;;;;;;427800000,0000;22,4807
;;;;;;427840000,0000;22,2161
;;;;;;427880000,0000;21,6972
;;;;;;427920000,0000;21,9572
;;;;;;427960000,0000;22,7562
;;;;;;428000000,0000;23,2908
;;;;;;428040000,0000;22,7597
;;;;;;428080000,0000;22,4929
;;;;;;428120000,0000;22,8953
;;;;;;428160000,0000;21,3249
;;;;;;428200000,0000;23,0329
;;;;;;428240000,0000;22,6340
;;;;;;428280000,0000;22,1008
;;;;;;428320000,0000;22,7716
;;;;;;428360000,0000;22,3706
;;;;;;428400000,0000;22,2401
;;;;;;428440000,0000;23,1773
;;;;;;428480000,0000;21,5946
;;;;;;428520000,0000;22,3773
;;;;;;428560000,0000;22,1125
;;;;;;428600000,0000;22,9154
;;;;;;428640000,0000;21,9876
;;;;;;428680000,0000;21,6029
;;;;;;428720000,0000;22,9203
;;;;;;428760000,0000;22,5213
;;;;;;428800000,0000;22,5229
;;;;;;428840000,0000;22,2581
;;;;;;428880000,0000;22,2597
;;;;;;428920000,0000;22,9284
;;;;;;428960000,0000;23,0642
;;;;;;429000000,0000;20,8429
;;;;;;429040000,0000;23,0674
;;;;;;429080000,0000;22,0053
;;;;;;429120000,0000;21,4923
;;;;;;429160000,0000;21,6220
;;;;;;429200000,0000;20,9789
;;;;;;429240000,0000;23,2094
;;;;;;429280000,0000;20,7237
;;;;;;429320000,0000;22,4092
;;;;;;429360000,0000;22,1443
;;;;;;429400000,0000;22,1459
;;;;;;429440000,0000;22,4138
;;;;;;429480000,0000;22,2831
;;;;;;429520000,0000;22,4168
;;;;;;429560000,0000;21,6374
;;;;;;429600000,0000;20,8661
;;;;;;429640000,0000;22,6898
;;;;;;429680000,0000;22,1564
;;;;;;429720000,0000;21,6434
;;;;;;429760000,0000;21,9032
;;;;;;429800000,0000;22,1609
;;;;;;429840000,0000;23,4985
;;;;;;429880000,0000;22,6987
;;;;;;429920000,0000;22,2995
;;;;;;429960000,0000;22,3010
;;;;;;430000000,0000;23,2379
;;;;;;430040000,0000;22,7045
;;;;;;430080000,0000;22,7060
;;;;;;430120000,0000;23,2423
;;;;;;430160000,0000;22,5746
;;;;;;430200000,0000;22,1754
;;;;;;430240000,0000;22,1768
;;;;;;430280000,0000;22,9795
;;;;;;430320000,0000;22,3139
;;;;;;430360000,0000;23,7836
;;;;;;430400000,0000;21,9262
;;;;;;430440000,0000;22,3181
;;;;;;430480000,0000;22,7201
;;;;;;430520000,0000;23,5228
;;;;;;430560000,0000;20,9006
;;;;;;430600000,0000;22,7242
;;;;;;430640000,0000;23,2605
;;;;;;430680000,0000;23,3941
;;;;;;430720000,0000;22,3277
;;;;;;430760000,0000;22,3290
;;;;;;430800000,0000;23,1317
;;;;;;430840000,0000;22,5982
;;;;;;430880000,0000;21,9426
;;;;;;430920000,0000;22,7351
;;;;;;430960000,0000;23,2713
;;;;;;431000000,0000;22,4693
;;;;;;431040000,0000;21,9479
;;;;;;431080000,0000;23,5417
;;;;;;431120000,0000;22,4732
;;;;;;431160000,0000;22,3423
;;;;;;431200000,0000;23,9462
;;;;;;431240000,0000;25,6030
;;;;;;431280000,0000;22,3462
;;;;;;431320000,0000;22,7482
;;;;;;431360000,0000;23,4165
;;;;;;431400000,0000;23,2856
;;;;;;431440000,0000;23,0184
;;;;;;431480000,0000;23,9552
;;;;;;431520000,0000;24,5056
;;;;;;431560000,0000;24,6472
;;;;;;431600000,0000;24,9270
;;;;;;431640000,0000;26,0224
;;;;;;431680000,0000;26,2942
;;;;;;431720000,0000;26,2954
;;;;;;431760000,0000;27,1102
;;;;;;431800000,0000;26,2979
;;;;;;431840000,0000;28,4447
;;;;;;431880000,0000;30,2539
;;;;;;431920000,0000;30,7758
;;;;;;431960000,0000;34,0574
;;;;;;432000000,0000;36,5134
;;;;;;432040000,0000;34,0598
;;;;;;432080000,0000;31,4294
;;;;;;432120000,0000;28,7053
;;;;;;432160000,0000;29,4753
;;;;;;432200000,0000;25,4964
;;;;;;432240000,0000;27,6636
;;;;;;432280000,0000;27,3963
;;;;;;432320000,0000;26,0430
;;;;;;432360000,0000;26,0441
;;;;;;432400000,0000;23,5824
;;;;;;432440000,0000;23,3172
;;;;;;432480000,0000;24,3942
;;;;;;432520000,0000;23,7181
;;;;;;432560000,0000;24,1199
;;;;;;432600000,0000;24,9569
;;;;;;432640000,0000;23,9900
;;;;;;432680000,0000;24,9592
;;;;;;432720000,0000;22,5218
;;;;;;432760000,0000;22,5229
;;;;;;432800000,0000;23,0589
;;;;;;432840000,0000;23,0600
;;;;;;432880000,0000;22,6605
;;;;;;432920000,0000;22,1328
;;;;;;432960000,0000;22,2621
;;;;;;433000000,0000;22,1350
;;;;;;433040000,0000;22,2643
;;;;;;433080000,0000;22,9344
;;;;;;433120000,0000;22,2664
;;;;;;433160000,0000;22,4017
;;;;;;433200000,0000;22,0123
;;;;;;433240000,0000;22,2696
;;;;;;433280000,0000;22,0145
;;;;;;433320000,0000;22,9409
;;;;;;433360000,0000;22,0166
;;;;;;433400000,0000;22,2739
;;;;;;433440000,0000;23,4769
;;;;;;433480000,0000;21,8896
;;;;;;433520000,0000;23,3468
;;;;;;433560000,0000;23,3478
;;;;;;433600000,0000;22,1510
;;;;;;433640000,0000;22,1520
;;;;;;433680000,0000;22,4154
;;;;;;433720000,0000;23,3519
;;;;;;433760000,0000;21,7686
;;;;;;433800000,0000;21,6415
;;;;;;433840000,0000;22,5516
;;;;;;433880000,0000;24,0230
;;;;;;433920000,0000;22,0309
;;;;;;433960000,0000;23,3579
;;;;;;434000000,0000;23,0905
;;;;;;434040000,0000;22,4244
;;;;;;434080000,0000;22,1630
;;;;;;434120000,0000;22,5585
;;;;;;434160000,0000;23,6293
;;;;;;434200000,0000;22,5605
;;;;;;434240000,0000;22,8299
;;;;;;434280000,0000;22,5624
;;;;;;434320000,0000;22,2970
;;;;;;434360000,0000;22,4321
;;;;;;434400000,0000;21,5281
;;;;;;434440000,0000;22,4340
;;;;;;434480000,0000;21,7862
;;;;;;434520000,0000;23,1030
;;;;;;434560000,0000;22,4369
;;;;;;434600000,0000;23,1049
;;;;;;434640000,0000;24,1735
;;;;;;434680000,0000;21,1462
;;;;;;434720000,0000;21,4074
;;;;;;434760000,0000;23,3770
;;;;;;434800000,0000;22,3082
;;;;;;434840000,0000;23,2446
;;;;;;434880000,0000;22,0537
;;;;;;434920000,0000;21,5401
;;;;;;434960000,0000;23,1131
;;;;;;435000000,0000;22,4469
;;;;;;435040000,0000;22,0573
;;;;;;435080000,0000;21,7999
;;;;;;435120000,0000;22,8502
;;;;;;435160000,0000;22,5826
;;;;;;435200000,0000;21,0297
;;;;;;435240000,0000;22,3179
;;;;;;435280000,0000;23,1201
;;;;;;435320000,0000;22,4539
;;;;;;435360000,0000;22,8554
;;;;;;435400000,0000;22,1933
;;;;;;435440000,0000;21,5514
;;;;;;435480000,0000;22,1949
;;;;;;435520000,0000;22,4581
;;;;;;435560000,0000;22,5912
;;;;;;435600000,0000;22,0693
;;;;;;435640000,0000;23,1277
;;;;;;435680000,0000;22,7279
;;;;;;435720000,0000;22,4623
;;;;;;435760000,0000;22,5953
;;;;;;435800000,0000;24,1987
;;;;;;435840000,0000;22,8654
;;;;;;435880000,0000;21,8168
;;;;;;435920000,0000;22,8670
;;;;;;435960000,0000;22,7336
;;;;;;436000000,0000;22,0775
;;;;;;436040000,0000;23,9371
;;;;;;436080000,0000;22,6018
;;;;;;436120000,0000;22,3361
;;;;;;436160000,0000;22,4711
;;;;;;436200000,0000;23,0068
;;;;;;436240000,0000;23,0076
;;;;;;436280000,0000;23,5412
;;;;;;436320000,0000;21,4411
;;;;;;436360000,0000;22,8757
;;;;;;436400000,0000;22,6080
;;;;;;436440000,0000;21,8278
;;;;;;436480000,0000;23,1444
;;;;;;436520000,0000;22,4781
;;;;;;436560000,0000;21,5738
;;;;;;436600000,0000;21,8308
;;;;;;436640000,0000;23,0152
;;;;;;436680000,0000;22,4810
;;;;;;436720000,0000;22,3476
;;;;;;436760000,0000;22,3483
;;;;;;436800000,0000;22,8839
;;;;;;436840000,0000;22,0935
;;;;;;436880000,0000;22,3505
;;;;;;436920000,0000;21,8366
;;;;;;436960000,0000;22,0956
;;;;;;437000000,0000;22,2245
;;;;;;437040000,0000;22,7540
;;;;;;437080000,0000;21,7114
;;;;;;437120000,0000;23,0238
;;;;;;437160000,0000;21,7128
;;;;;;437200000,0000;21,5853
;;;;;;437240000,0000;22,1006
;;;;;;437280000,0000;21,3284
;;;;;;437320000,0000;22,3582
;;;;;;437360000,0000;21,1996
;;;;;;437400000,0000;23,6957
;;;;;;437440000,0000;22,3602
;;;;;;437480000,0000;21,7182
;;;;;;437520000,0000;22,3616
;;;;;;437560000,0000;21,9758
;;;;;;437600000,0000;21,5921
;;;;;;437640000,0000;22,3636
;;;;;;437680000,0000;22,1080
;;;;;;437720000,0000;22,4991
;;;;;;437760000,0000;21,4666
;;;;;;437800000,0000;21,7235
;;;;;;437840000,0000;21,7241
;;;;;;437880000,0000;21,4685
;;;;;;437920000,0000;21,8535
;;;;;;437960000,0000;20,9512
;;;;;;438000000,0000;22,1131
;;;;;;438040000,0000;21,3409
;;;;;;438080000,0000;20,9531
;;;;;;438120000,0000;22,6376
;;;;;;438160000,0000;22,3718
;;;;;;438200000,0000;22,3725
;;;;;;438240000,0000;22,5073
;;;;;;438280000,0000;22,1174
;;;;;;438320000,0000;21,6035
;;;;;;438360000,0000;22,5091
;;;;;;438400000,0000;22,2474
;;;;;;438440000,0000;22,1198
;;;;;;438480000,0000;21,4778
;;;;;;438520000,0000;22,2491
;;;;;;438560000,0000;23,0469
;;;;;;438600000,0000;22,3784
;;;;;;438640000,0000;22,6454
;;;;;;438680000,0000;23,1809
;;;;;;438720000,0000;22,3802
;;;;;;438760000,0000;22,2526
;;;;;;438800000,0000;20,9638
;;;;;;438840000,0000;23,4516
;;;;;;438880000,0000;21,2232
;;;;;;438920000,0000;21,9966
;;;;;;438960000,0000;22,6500
;;;;;;439000000,0000;21,8696
;;;;;;439040000,0000;22,3846
;;;;;;439080000,0000;21,7425
;;;;;;439120000,0000;22,7864
;;;;;;439160000,0000;22,1300
;;;;;;439200000,0000;21,3577
;;;;;;439240000,0000;22,2592
;;;;;;439280000,0000;22,1316
;;;;;;439320000,0000;21,4895
;;;;;;439360000,0000;21,7463
;;;;;;439400000,0000;22,0030
;;;;;;439440000,0000;22,5242
;;;;;;439480000,0000;21,1031
;;;;;;439520000,0000;22,6574
;;;;;;439560000,0000;21,7488
;;;;;;439600000,0000;22,3920
;;;;;;439640000,0000;22,0061
;;;;;;439680000,0000;22,7937
;;;;;;439720000,0000;22,0071
;;;;;;439760000,0000;21,3650
;;;;;;439800000,0000;22,1383
;;;;;;439840000,0000;21,4961
;;;;;;439880000,0000;22,1392
;;;;;;439920000,0000;22,9309
;;;;;;439960000,0000;21,8814
;;;;;;440000000,0000;22,2688
;;;;;;440000000,0000;22,7976
;;;;;;440040000,0000;21,1101
;;;;;;440080000,0000;22,0115
;;;;;;440120000,0000;22,5326
;;;;;;440160000,0000;22,5331
;;;;;;440200000,0000;21,8848
;;;;;;440240000,0000;20,4616
;;;;;;440280000,0000;21,8857
;;;;;;440320000,0000;22,0143
;;;;;;440360000,0000;20,9836
;;;;;;440400000,0000;21,8870
;;;;;;440440000,0000;20,5940
;;;;;;440480000,0000;22,2743
;;;;;;440520000,0000;22,4029
;;;;;;440560000,0000;22,2752
;;;;;;440600000,0000;23,6057
;;;;;;440640000,0000;22,6706
;;;;;;440680000,0000;22,4047
;;;;;;440720000,0000;23,3406
;;;;;;440760000,0000;22,2774
;;;;;;440800000,0000;23,3415
;;;;;;440840000,0000;21,3773
;;;;;;440880000,0000;22,8074
;;;;;;440920000,0000;21,5083
;;;;;;440960000,0000;22,5418
;;;;;;441000000,0000;22,1517
;;;;;;441040000,0000;22,4084
;;;;;;441080000,0000;21,6380
;;;;;;441120000,0000;22,4092
;;;;;;441160000,0000;22,1534
;;;;;;441200000,0000;22,6764
;;;;;;441240000,0000;21,7677
;;;;;;441280000,0000;21,6400
;;;;;;441320000,0000;22,2831
;;;;;;441360000,0000;22,4116
;;;;;;441400000,0000;21,7693
;;;;;;441440000,0000;22,4123
;;;;;;441480000,0000;22,9476
;;;;;;441520000,0000;21,8985
;;;;;;441560000,0000;21,7708
;;;;;;441600000,0000;21,7712
;;;;;;441640000,0000;21,3851
;;;;;;441680000,0000;21,7719
;;;;;;441720000,0000;23,8833
;;;;;;441760000,0000;22,4153
;;;;;;441800000,0000;21,3866
;;;;;;441840000,0000;21,1286
;;;;;;441880000,0000;20,7385
;;;;;;441920000,0000;22,5509
;;;;;;441960000,0000;21,5181
;;;;;;442000000,0000;22,5516
;;;;;;442040000,0000;22,0313
;;;;;;442080000,0000;21,9035
;;;;;;442120000,0000;21,7757
;;;;;;442160000,0000;23,6207
;;;;;;442200000,0000;22,5533
;;;;;;442240000,0000;22,2913
;;;;;;442280000,0000;21,7770
;;;;;;442320000,0000;22,4200
;;;;;;442360000,0000;22,4203
;;;;;;442400000,0000;22,5549
;;;;;;442440000,0000;22,6874
;;;;;;442480000,0000;23,8897
;;;;;;442520000,0000;23,6236
;;;;;;442560000,0000;21,5230
;;;;;;442600000,0000;21,7795
;;;;;;442640000,0000;22,1663
;;;;;;442680000,0000;21,6520
;;;;;;442720000,0000;21,7804
;;;;;;442760000,0000;22,4234
;;;;;;442800000,0000;21,7810
;;;;;;442840000,0000;22,9589
;;;;;;442880000,0000;21,9097
;;;;;;442920000,0000;22,5588
;;;;;;442960000,0000;22,5591
;;;;;;443000000,0000;21,9106
;;;;;;443040000,0000;22,8261
;;;;;;443080000,0000;23,2270
;;;;;;443120000,0000;23,0951
;;;;;;443160000,0000;22,4262
;;;;;;443200000,0000;22,1702
;;;;;;443240000,0000;22,5610
;;;;;;443280000,0000;22,0406
;;;;;;443320000,0000;22,2992
;;;;;;443360000,0000;23,2289
;;;;;;443400000,0000;22,1716
;;;;;;443440000,0000;22,4281
;;;;;;443480000,0000;22,4283
;;;;;;443520000,0000;22,3004
;;;;;;443560000,0000;22,6952
;;;;;;443600000,0000;22,3009
;;;;;;443640000,0000;23,0984
;;;;;;443680000,0000;21,9150
;;;;;;443720000,0000;21,5309
;;;;;;443760000,0000;22,8307
;;;;;;443800000,0000;22,4303
;;;;;;443840000,0000;22,6969
;;;;;;443880000,0000;21,6599
;;;;;;443920000,0000;21,9164
;;;;;;443960000,0000;22,9660
;;;;;;444000000,0000;23,1005
;;;;;;444040000,0000;22,8322
;;;;;;444080000,0000;22,4318
;;;;;;444120000,0000;22,3039
;;;;;;444160000,0000;22,4322
;;;;;;444200000,0000;21,9179
;;;;;;444240000,0000;21,9181
;;;;;;444280000,0000;23,3684
;;;;;;444320000,0000;23,2344
;;;;;;444360000,0000;22,3051
;;;;;;444400000,0000;22,9683
;;;;;;444440000,0000;22,4337
;;;;;;444480000,0000;21,7912
;;;;;;444520000,0000;21,7914
;;;;;;444560000,0000;23,3698
;;;;;;444600000,0000;22,8351
;;;;;;444640000,0000;23,5044
;;;;;;444680000,0000;23,6367
;;;;;;444720000,0000;22,1787
;;;;;;444760000,0000;21,7925
;;;;;;444800000,0000;23,3708
;;;;;;444840000,0000;23,2368
;;;;;;444880000,0000;22,9706
;;;;;;444920000,0000;23,1049
;;;;;;444960000,0000;22,7024
;;;;;;445000000,0000;22,1799
;;;;;;445040000,0000;22,3082
;;;;;;445080000,0000;22,7029
;;;;;;445120000,0000;22,8373
;;;;;;445160000,0000;22,1806
;;;;;;445200000,0000;23,1061
;;;;;;445240000,0000;22,7035
;;;;;;445280000,0000;23,1064
;;;;;;445320000,0000;23,3729
;;;;;;445360000,0000;22,1813
;;;;;;445400000,0000;23,1068
;;;;;;445440000,0000;24,1747
;;;;;;445480000,0000;21,9234
;;;;;;445520000,0000;22,7045
;;;;;;445560000,0000;22,9731
;;;;;;445600000,0000;22,1821
;;;;;;445640000,0000;23,1076
;;;;;;445680000,0000;21,7960
;;;;;;445720000,0000;21,9242
;;;;;;445760000,0000;22,7053
;;;;;;445800000,0000;22,4390
;;;;;;445840000,0000;22,4391
;;;;;;445880000,0000;23,2405
