RE102 limit (X);RE102 limit (Y);RE102 limit (Helicopter) (X);RE102 limit (Helicopter) (Y);RE102 limit (Large Aircraft) (X);RE102 limit (Large Aircraft) (Y);Trace 1  (X);Trace 1  (Y)
;;;;;;80440000,0000;35,2339
;;;;;;80480000,0000;33,0716
;;;;;;80520000,0000;33,4596
;;;;;;80560000,0000;35,3648
;;;;;;80600000,0000;35,3664
;;;;;;80640000,0000;35,8622
;;;;;;80680000,0000;36,3519
;;;;;;80720000,0000;36,9637
;;;;;;80760000,0000;37,0873
;;;;;;80800000,0000;36,8448
;;;;;;80840000,0000;37,0905
;;;;;;80880000,0000;37,8202
;;;;;;80920000,0000;36,3615
;;;;;;80960000,0000;34,5023
;;;;;;81000000,0000;37,2189
;;;;;;81040000,0000;37,5886
;;;;;;81080000,0000;37,3462
;;;;;;81120000,0000;37,4698
;;;;;;81160000,0000;38,8523
;;;;;;81200000,0000;38,0587
;;;;;;81240000,0000;37,8346
;;;;;;81280000,0000;37,2301
;;;;;;81320000,0000;37,7218
;;;;;;81360000,0000;36,1351
;;;;;;81400000,0000;35,8926
;;;;;;81440000,0000;37,9544
;;;;;;81480000,0000;37,7282
;;;;;;81520000,0000;37,2397
;;;;;;81560000,0000;36,0211
;;;;;;81600000,0000;35,5305
;;;;;;81640000,0000;36,8784
;;;;;;81680000,0000;37,8522
;;;;;;81720000,0000;36,7596
;;;;;;81760000,0000;35,7850
;;;;;;81800000,0000;38,0827
;;;;;;81840000,0000;38,1962
;;;;;;81880000,0000;38,4235
;;;;;;81920000,0000;37,7458
;;;;;;81960000,0000;37,9752
;;;;;;82000000,0000;37,9768
;;;;;;82040000,0000;38,6557
;;;;;;82080000,0000;37,8682
;;;;;;82120000,0000;35,5513
;;;;;;82160000,0000;37,1433
;;;;;;82200000,0000;37,9848
;;;;;;82240000,0000;37,1465
;;;;;;82280000,0000;37,6382
;;;;;;82320000,0000;37,5178
;;;;;;82360000,0000;37,5194
;;;;;;82400000,0000;37,0309
;;;;;;82440000,0000;37,1545
;;;;;;82480000,0000;37,7682
;;;;;;82520000,0000;37,0357
;;;;;;82560000,0000;36,4271
;;;;;;82600000,0000;37,7730
;;;;;;82640000,0000;36,9184
;;;;;;82680000,0000;36,9200
;;;;;;82720000,0000;36,9216
;;;;;;82760000,0000;36,3131
;;;;;;82800000,0000;37,0469
;;;;;;82840000,0000;36,9264
;;;;;;82880000,0000;36,5620
;;;;;;82920000,0000;37,0517
;;;;;;82960000,0000;36,3211
;;;;;;83000000,0000;36,9328
;;;;;;83040000,0000;34,0750
;;;;;;83080000,0000;35,7158
;;;;;;83120000,0000;35,9614
;;;;;;83160000,0000;35,8410
;;;;;;83200000,0000;35,8426
;;;;;;83240000,0000;35,4720
;;;;;;83280000,0000;35,7238
;;;;;;83320000,0000;35,7254
;;;;;;83360000,0000;35,7270
;;;;;;83400000,0000;35,9726
;;;;;;83440000,0000;34,2191
;;;;;;83480000,0000;33,5780
;;;;;;83520000,0000;33,7098
;;;;;;83560000,0000;34,3500
;;;;;;83600000,0000;33,1964
;;;;;;83640000,0000;32,4130
;;;;;;83680000,0000;33,4579
;;;;;;83720000,0000;34,9909
;;;;;;83760000,0000;35,1186
;;;;;;83800000,0000;34,4877
;;;;;;83840000,0000;33,4643
;;;;;;83880000,0000;32,4226
;;;;;;83920000,0000;34,3644
;;;;;;83960000,0000;34,3660
;;;;;;84000000,0000;34,2415
;;;;;;84040000,0000;34,3692
;;;;;;84080000,0000;35,2555
;;;;;;84120000,0000;35,3811
;;;;;;84160000,0000;35,1346
;;;;;;84200000,0000;35,0101
;;;;;;84240000,0000;34,2511
;;;;;;84280000,0000;31,7736
;;;;;;84320000,0000;33,2252
;;;;;;84360000,0000;34,3820
;;;;;;84400000,0000;33,4867
;;;;;;84440000,0000;32,9717
;;;;;;84480000,0000;34,2607
;;;;;;84520000,0000;33,7498
;;;;;;84560000,0000;33,3630
;;;;;;84600000,0000;32,9781
;;;;;;84640000,0000;33,2380
;;;;;;84680000,0000;32,4546
;;;;;;84720000,0000;32,9829
;;;;;;84760000,0000;32,8564
;;;;;;84800000,0000;32,9861
;;;;;;84840000,0000;32,4610
;;;;;;84880000,0000;32,4626
;;;;;;84920000,0000;32,4642
;;;;;;84960000,0000;32,3316
;;;;;;85000000,0000;32,8660
;;;;;;85040000,0000;32,6012
;;;;;;85080000,0000;32,3364
;;;;;;85120000,0000;31,6770
;;;;;;85160000,0000;32,3396
;;;;;;85200000,0000;30,5006
;;;;;;85240000,0000;30,8988
;;;;;;85280000,0000;32,0780
;;;;;;85320000,0000;32,3460
;;;;;;85360000,0000;31,9490
;;;;;;85400000,0000;31,1676
;;;;;;85440000,0000;31,4295
;;;;;;85480000,0000;31,0406
;;;;;;85520000,0000;31,1724
;;;;;;85560000,0000;30,5150
;;;;;;85600000,0000;29,9879
;;;;;;85640000,0000;31,5676
;;;;;;85680000,0000;30,9164
;;;;;;85720000,0000;31,1804
;;;;;;85760000,0000;30,7874
;;;;;;85800000,0000;30,9212
;;;;;;85840000,0000;30,9228
;;;;;;85880000,0000;31,3169
;;;;;;85920000,0000;30,7938
;;;;;;85960000,0000;31,9730
;;;;;;86000000,0000;35,2082
;;;;;;86040000,0000;36,0782
;;;;;;86080000,0000;34,3247
;;;;;;86120000,0000;31,3265
;;;;;;86160000,0000;30,6712
;;;;;;86200000,0000;30,0119
;;;;;;86240000,0000;30,9388
;;;;;;86280000,0000;29,6307
;;;;;;86320000,0000;30,0167
;;;;;;86360000,0000;29,8881
;;;;;;86400000,0000;33,0501
;;;;;;86440000,0000;29,7632
;;;;;;86480000,0000;30,2875
;;;;;;86520000,0000;29,7664
;;;;;;86560000,0000;29,6419
;;;;;;86600000,0000;29,3893
;;;;;;86640000,0000;29,2627
;;;;;;86680000,0000;29,3925
;;;;;;86720000,0000;28,6111
;;;;;;86760000,0000;29,0133
;;;;;;86800000,0000;28,2096
;;;;;;86840000,0000;28,0749
;;;;;;86880000,0000;27,8162
;;;;;;86920000,0000;28,0781
;;;;;;86960000,0000;27,0608
;;;;;;87000000,0000;27,8210
;;;;;;87040000,0000;28,7581
;;;;;;87080000,0000;27,5720
;;;;;;87120000,0000;27,9539
;;;;;;87160000,0000;28,2240
;;;;;;87200000,0000;26,8162
;;;;;;87240000,0000;26,8178
;;;;;;87280000,0000;27,2017
;;;;;;87320000,0000;26,1844
;;;;;;87360000,0000;25,4193
;;;;;;87400000,0000;25,0345
;;;;;;87440000,0000;25,9370
;;;;;;87480000,0000;25,8085
;;;;;;87520000,0000;25,1674
;;;;;;87560000,0000;24,3901
;;;;;;87600000,0000;25,9434
;;;;;;87640000,0000;26,4514
;;;;;;87680000,0000;24,9155
;;;;;;87720000,0000;26,0743
;;;;;;87760000,0000;29,4357
;;;;;;87800000,0000;32,1788
;;;;;;87840000,0000;31,3953
;;;;;;87880000,0000;28,3870
;;;;;;87920000,0000;26,3365
;;;;;;87960000,0000;24,2759
;;;;;;88000000,0000;23,7528
;;;;;;88040000,0000;24,6696
;;;;;;88080000,0000;26,0887
;;;;;;88120000,0000;27,2353
;;;;;;88160000,0000;26,2180
;;;;;;88200000,0000;26,9843
;;;;;;88240000,0000;27,1120
;;;;;;88280000,0000;24,4189
;;;;;;88320000,0000;25,0713
;;;;;;88360000,0000;24,5522
;;;;;;88400000,0000;24,1634
;;;;;;88440000,0000;23,3718
;;;;;;88480000,0000;25,2058
;;;;;;88520000,0000;26,9971
;;;;;;88560000,0000;25,3392
;;;;;;88600000,0000;23,7768
;;;;;;88640000,0000;24,8238
;;;;;;88680000,0000;31,8194
;;;;;;88720000,0000;36,5515
;;;;;;88760000,0000;43,6488
;;;;;;88800000,0000;46,5648
;;;;;;88840000,0000;46,6783
;;;;;;88880000,0000;44,0238
;;;;;;88920000,0000;41,2900
;;;;;;88960000,0000;32,8902
;;;;;;89000000,0000;26,6340
;;;;;;89040000,0000;24,1890
;;;;;;89080000,0000;23,5296
;;;;;;89120000,0000;24,7128
;;;;;;89160000,0000;23,7992
;;;;;;89200000,0000;23,8008
;;;;;;89240000,0000;24,4573
;;;;;;89280000,0000;23,8040
;;;;;;89320000,0000;23,9378
;;;;;;89360000,0000;25,6274
;;;;;;89400000,0000;24,8542
;;;;;;89440000,0000;29,1205
;;;;;;89480000,0000;33,0452
;;;;;;89520000,0000;33,9498
;;;;;;89560000,0000;32,7820
;;;;;;89600000,0000;32,2508
;;;;;;89640000,0000;24,4733
;;;;;;89680000,0000;24,8654
;;;;;;89720000,0000;24,9971
;;;;;;89760000,0000;23,0260
;;;;;;89800000,0000;25,6450
;;;;;;89840000,0000;28,4654
;;;;;;89880000,0000;31,8674
;;;;;;89920000,0000;33,4492
;;;;;;89960000,0000;32,2652
;;;;;;90000000,0000;28,3376
;;;;;;90000000,0000;27,8149
;;;;;;90040000,0000;26,5478
;;;;;;90080000,0000;24,8822
;;;;;;90120000,0000;24,3635
;;;;;;90160000,0000;24,6259
;;;;;;90200000,0000;24,1073
;;;;;;90240000,0000;26,9403
;;;;;;90280000,0000;31,4959
;;;;;;90320000,0000;31,6281
;;;;;;90360000,0000;31,8905
;;;;;;90400000,0000;30,5808
;;;;;;90440000,0000;25,9317
;;;;;;90480000,0000;25,9337
;;;;;;90520000,0000;27,9675
;;;;;;90560000,0000;27,4652
;;;;;;90600000,0000;23,3307
;;;;;;90640000,0000;22,4034
;;;;;;90680000,0000;28,6409
;;;;;;90720000,0000;24,6549
;;;;;;90760000,0000;28,1083
;;;;;;90800000,0000;34,3947
;;;;;;90840000,0000;41,3766
;;;;;;90880000,0000;44,2504
;;;;;;90920000,0000;44,2525
;;;;;;90960000,0000;43,8723
;;;;;;91000000,0000;40,1121
;;;;;;91040000,0000;32,4552
;;;;;;91080000,0000;23,4905
;;;;;;91120000,0000;21,5200
;;;;;;91160000,0000;21,5222
;;;;;;91200000,0000;20,2268
;;;;;;91240000,0000;19,8365
;;;;;;91280000,0000;18,9296
;;;;;;91320000,0000;18,9318
;;;;;;91360000,0000;17,3660
;;;;;;91400000,0000;19,9755
;;;;;;91440000,0000;21,4095
;;;;;;91480000,0000;22,0564
;;;;;;91520000,0000;21,0235
;;;;;;91560000,0000;18,6910
;;;;;;91600000,0000;21,5466
;;;;;;91640000,0000;19,4643
;;;;;;91680000,0000;19,2042
;;;;;;91720000,0000;19,3366
;;;;;;91760000,0000;20,2581
;;;;;;91800000,0000;18,9588
;;;;;;91840000,0000;21,0416
;;;;;;91880000,0000;21,6907
;;;;;;91920000,0000;22,3417
;;;;;;91960000,0000;22,0837
;;;;;;92000000,0000;21,9559
;;;;;;92040000,0000;21,6999
;;;;;;92080000,0000;24,2099
;;;;;;92120000,0000;24,9931
;;;;;;92160000,0000;24,3447
;;;;;;92200000,0000;22,4902
;;;;;;92240000,0000;21,5835
;;;;;;92280000,0000;20,1582
;;;;;;92320000,0000;20,8113
;;;;;;92360000,0000;20,2931
;;;;;;92400000,0000;20,8161
;;;;;;92440000,0000;21,3371
;;;;;;92480000,0000;20,8209
;;;;;;92520000,0000;23,8373
;;;;;;92560000,0000;28,4787
;;;;;;92600000,0000;32,8109
;;;;;;92640000,0000;31,8880
;;;;;;92680000,0000;27,0765
;;;;;;92720000,0000;23,7172
;;;;;;92760000,0000;21,2263
;;;;;;92800000,0000;20,5799
;;;;;;92840000,0000;21,3613
;;;;;;92880000,0000;22,9298
;;;;;;92920000,0000;24,2603
;;;;;;92960000,0000;22,6683
;;;;;;93000000,0000;22,5386
;;;;;;93040000,0000;22,8075
;;;;;;93080000,0000;24,7908
;;;;;;93120000,0000;25,8285
;;;;;;93160000,0000;24,4053
;;;;;;93200000,0000;22,0284
;;;;;;93240000,0000;20,9977
;;;;;;93280000,0000;20,6098
;;;;;;93320000,0000;19,8273
;;;;;;93360000,0000;23,0919
;;;;;;93400000,0000;29,7184
;;;;;;93440000,0000;38,1427
;;;;;;93480000,0000;41,2833
;;;;;;93520000,0000;41,7801
;;;;;;93560000,0000;40,9040
;;;;;;93600000,0000;37,6628
;;;;;;93640000,0000;33,9192
;;;;;;93680000,0000;34,9468
;;;;;;93720000,0000;34,9494
;;;;;;93760000,0000;32,2187
;;;;;;93800000,0000;26,3844
;;;;;;93840000,0000;22,4599
;;;;;;93880000,0000;19,8633
;;;;;;93920000,0000;18,4566
;;;;;;93960000,0000;17,5237
;;;;;;94000000,0000;18,4618
;;;;;;94040000,0000;18,4645
;;;;;;94080000,0000;17,2611
;;;;;;94120000,0000;18,0732
;;;;;;94160000,0000;17,5369
;;;;;;94200000,0000;18,4751
;;;;;;94240000,0000;18,2154
;;;;;;94280000,0000;17,8134
;;;;;;94320000,0000;16,5979
;;;;;;94360000,0000;18,0893
;;;;;;94400000,0000;17,6873
;;;;;;94440000,0000;20,9460
;;;;;;94480000,0000;26,5558
;;;;;;94520000,0000;31,6184
;;;;;;94560000,0000;38,4546
;;;;;;94600000,0000;41,2293
;;;;;;94640000,0000;40,8476
;;;;;;94680000,0000;39,0261
;;;;;;94720000,0000;33,3466
;;;;;;94760000,0000;23,5833
;;;;;;94800000,0000;19,1484
;;;;;;94840000,0000;18,6448
;;;;;;94880000,0000;15,5542
;;;;;;94920000,0000;17,1820
;;;;;;94960000,0000;18,2647
;;;;;;95000000,0000;21,1147
;;;;;;95040000,0000;20,5973
;;;;;;95080000,0000;18,2739
;;;;;;95120000,0000;17,3334
;;;;;;95160000,0000;17,4709
;;;;;;95200000,0000;15,0234
;;;;;;95240000,0000;17,8820
;;;;;;95280000,0000;19,9616
;;;;;;95320000,0000;19,9648
;;;;;;95360000,0000;18,8108
;;;;;;95400000,0000;17,4901
;;;;;;95440000,0000;17,4933
;;;;;;95480000,0000;17,9012
;;;;;;95520000,0000;18,8236
;;;;;;95560000,0000;18,0418
;;;;;;95600000,0000;18,3155
;;;;;;95640000,0000;19,9904
;;;;;;95680000,0000;21,2973
;;;;;;95720000,0000;22,5960
;;;;;;95760000,0000;24,0594
;;;;;;95800000,0000;22,7346
;;;;;;95840000,0000;21,3101
;;;;;;95880000,0000;22,7410
;;;;;;95920000,0000;25,1216
;;;;;;95960000,0000;23,9432
;;;;;;96000000,0000;24,2128
;;;;;;96040000,0000;24,8709
;;;;;;96080000,0000;22,4926
;;;;;;96120000,0000;18,8716
;;;;;;96160000,0000;19,5073
;;;;;;96200000,0000;19,5105
;;;;;;96240000,0000;20,0384
;;;;;;96280000,0000;21,4754
;;;;;;96320000,0000;21,6088
;;;;;;96360000,0000;18,5105
;;;;;;96400000,0000;16,6223
;;;;;;96440000,0000;18,2485
;;;;;;96480000,0000;20,9728
;;;;;;96520000,0000;26,0746
;;;;;;96560000,0000;33,0922
;;;;;;96600000,0000;37,1527
;;;;;;96640000,0000;37,8881
;;;;;;96680000,0000;35,0420
;;;;;;96720000,0000;28,1264
;;;;;;96760000,0000;21,9023
;;;;;;96800000,0000;16,9248
;;;;;;96840000,0000;14,8739
;;;;;;96880000,0000;14,1938
;;;;;;96920000,0000;15,8504
;;;;;;96960000,0000;16,2604
;;;;;;97000000,0000;16,6703
;;;;;;97040000,0000;21,1478
;;;;;;97080000,0000;26,3757
;;;;;;97120000,0000;37,6824
;;;;;;97160000,0000;42,0521
;;;;;;97200000,0000;43,8043
;;;;;;97240000,0000;43,5614
;;;;;;97280000,0000;42,1857
;;;;;;97320000,0000;37,8205
;;;;;;97360000,0000;28,3037
;;;;;;97400000,0000;21,4349
;;;;;;97440000,0000;17,7895
;;;;;;97480000,0000;16,7087
;;;;;;97520000,0000;15,3473
;;;;;;97560000,0000;17,5286
;;;;;;97600000,0000;13,4501
;;;;;;97640000,0000;15,9080
;;;;;;97680000,0000;17,4020
;;;;;;97720000,0000;17,8119
;;;;;;97760000,0000;17,8151
;;;;;;97800000,0000;15,9208
;;;;;;97840000,0000;15,9240
;;;;;;97880000,0000;16,6065
;;;;;;97920000,0000;16,6097
;;;;;;97960000,0000;17,0176
;;;;;;98000000,0000;19,2742
;;;;;;98040000,0000;23,8432
;;;;;;98080000,0000;27,9830
;;;;;;98120000,0000;27,6059
;;;;;;98160000,0000;26,3339
;;;;;;98200000,0000;22,5340
;;;;;;98240000,0000;18,5267
;;;;;;98280000,0000;17,4500
;;;;;;98320000,0000;20,4672
;;;;;;98360000,0000;21,7720
;;;;;;98400000,0000;22,0335
;;;;;;98440000,0000;20,2144
;;;;;;98480000,0000;18,2754
;;;;;;98520000,0000;17,7397
;;;;;;98560000,0000;16,9294
;;;;;;98600000,0000;21,4027
;;;;;;98640000,0000;25,8578
;;;;;;98680000,0000;31,0227
;;;;;;98720000,0000;31,4224
;;;;;;98760000,0000;30,3803
;;;;;;98800000,0000;25,2218
;;;;;;98840000,0000;21,8104
;;;;;;98880000,0000;20,1174
;;;;;;98920000,0000;21,0379
;;;;;;98960000,0000;21,3014
;;;;;;99000000,0000;18,5875
;;;;;;99040000,0000;20,5248
;;;;;;99080000,0000;17,5140
;;;;;;99120000,0000;17,3809
;;;;;;99160000,0000;18,9887
;;;;;;99200000,0000;17,9303
;;;;;;99240000,0000;18,2020
;;;;;;99280000,0000;17,2595
;;;;;;99320000,0000;17,3969
;;;;;;99360000,0000;16,8591
;;;;;;99400000,0000;16,8623
;;;;;;99440000,0000;17,4065
;;;;;;99480000,0000;16,8687
;;;;;;99520000,0000;17,8197
;;;;;;99560000,0000;18,2276
;;;;;;99600000,0000;17,2851
;;;;;;99640000,0000;20,9653
;;;;;;99680000,0000;23,4436
;;;;;;99720000,0000;25,5558
;;;;;;99760000,0000;25,0383
;;;;;;99800000,0000;21,1083
;;;;;;99840000,0000;21,3718
;;;;;;99880000,0000;20,4618
;;;;;;99920000,0000;20,2006
;;;;;;99960000,0000;20,5984
;;;;;;100000000,0000;20,3392
;;;;;;100040000,0000;20,8671
;;;;;;100080000,0000;19,4406
;;;;;;100120000,0000;20,0865
;;;;;;100160000,0000;20,3520
;;;;;;100200000,0000;21,9192
;;;;;;100240000,0000;26,1160
;;;;;;100280000,0000;26,6317
;;;;;;100320000,0000;25,4736
;;;;;;100360000,0000;24,1630
;;;;;;100400000,0000;20,8959
;;;;;;100440000,0000;24,0352
;;;;;;100480000,0000;24,7034
;;;;;;100520000,0000;26,0082
;;;;;;100560000,0000;24,5776
;;;;;;100600000,0000;24,1822
;;;;;;100640000,0000;32,1028
;;;;;;100680000,0000;35,9965
;;;;;;100720000,0000;36,9942
;;;;;;100760000,0000;36,0029
;;;;;;100800000,0000;31,8532
;;;;;;100840000,0000;27,5693
;;;;;;100880000,0000;24,0704
;;;;;;100920000,0000;22,8798
;;;;;;100960000,0000;22,8830
;;;;;;101000000,0000;25,3978
;;;;;;101040000,0000;30,1803
;;;;;;101080000,0000;36,1546
;;;;;;101120000,0000;36,4059
;;;;;;101160000,0000;35,2743
;;;;;;101200000,0000;33,7278
;;;;;;101240000,0000;28,7402
;;;;;;101280000,0000;25,9409
;;;;;;101320000,0000;30,8393
;;;;;;101360000,0000;36,4251
;;;;;;101400000,0000;41,0002
;;;;;;101440000,0000;40,3872
;;;;;;101480000,0000;39,6786
;;;;;;101520000,0000;33,4890
;;;;;;101560000,0000;30,8585
;;;;;;101600000,0000;32,4399
;;;;;;101640000,0000;32,0526
;;;;;;101680000,0000;30,3597
;;;;;;101720000,0000;27,6397
;;;;;;101760000,0000;26,4938
;;;;;;101800000,0000;29,3158
;;;;;;101840000,0000;36,0893
;;;;;;101880000,0000;40,9105
;;;;;;101920000,0000;49,1381
;;;;;;101960000,0000;56,1130
;;;;;;102000000,0000;59,6529
;;;;;;102040000,0000;59,7741
;;;;;;102080000,0000;53,9160
;;;;;;102120000,0000;48,1881
;;;;;;102160000,0000;36,4891
;;;;;;102200000,0000;31,5686
;;;;;;102240000,0000;27,2989
;;;;;;102280000,0000;25,2399
;;;;;;102320000,0000;26,2824
;;;;;;102360000,0000;26,9282
;;;;;;102400000,0000;32,6340
;;;;;;102440000,0000;41,0834
;;;;;;102480000,0000;46,6896
;;;;;;102520000,0000;47,2826
;;;;;;102560000,0000;45,4635
;;;;;;102600000,0000;42,8574
;;;;;;102640000,0000;33,9772
;;;;;;102680000,0000;27,4602
;;;;;;102720000,0000;22,6374
;;;;;;102760000,0000;21,8637
;;;;;;102800000,0000;23,4267
;;;;;;102840000,0000;23,1656
;;;;;;102880000,0000;23,6996
;;;;;;102920000,0000;24,7664
;;;;;;102960000,0000;23,3074
;;;;;;103000000,0000;21,2341
;;;;;;103040000,0000;20,8448
;;;;;;103080000,0000;22,7943
;;;;;;103120000,0000;25,3071
;;;;;;103160000,0000;28,2633
;;;;;;103200000,0000;29,8325
;;;;;;103240000,0000;28,1416
;;;;;;103280000,0000;25,3199
;;;;;;103320000,0000;21,7803
;;;;;;103360000,0000;22,5584
;;;;;;103400000,0000;23,2104
;;;;;;103440000,0000;22,6950
;;;;;;103480000,0000;20,8800
;;;;;;103520000,0000;19,4636
;;;;;;103560000,0000;19,0865
;;;;;;103600000,0000;20,3649
;;;;;;103640000,0000;22,1944
;;;;;;103680000,0000;26,9037
;;;;;;103720000,0000;28,8125
;;;;;;103760000,0000;26,1393
;;;;;;103800000,0000;23,2424
;;;;;;103840000,0000;26,0155
;;;;;;103880000,0000;28,8253
;;;;;;103920000,0000;29,4854
;;;;;;103960000,0000;28,0731
;;;;;;104000000,0000;22,9980
;;;;;;104040000,0000;19,7574
;;;;;;104080000,0000;20,1409
;;;;;;104120000,0000;18,9971
;;;;;;104160000,0000;19,7670
;;;;;;104200000,0000;19,8983
;;;;;;104240000,0000;20,6784
;;;;;;104280000,0000;22,2456
;;;;;;104320000,0000;26,0539
;;;;;;104360000,0000;31,8736
;;;;;;104400000,0000;42,6313
;;;;;;104440000,0000;50,0475
;;;;;;104480000,0000;53,3677
;;;;;;104520000,0000;53,3709
;;;;;;104560000,0000;53,3741
;;;;;;104600000,0000;51,0934
;;;;;;104640000,0000;43,7751
;;;;;;104680000,0000;34,9132
;;;;;;104720000,0000;26,7306
;;;;;;104760000,0000;23,9822
;;;;;;104800000,0000;22,8037
;;;;;;104840000,0000;21,3813
;;;;;;104880000,0000;24,6568
;;;;;;104920000,0000;32,3150
;;;;;;104960000,0000;38,4317
;;;;;;105000000,0000;40,3059
;;;;;;105040000,0000;39,9634
;;;;;;105080000,0000;37,5871
;;;;;;105120000,0000;30,6349
;;;;;;105160000,0000;24,2806
;;;;;;105200000,0000;21,9307
;;;;;;105240000,0000;21,4133
;;;;;;105280000,0000;23,7594
;;;;;;105320000,0000;24,4256
;;;;;;105360000,0000;23,3672
;;;;;;105400000,0000;20,9034
;;;;;;105440000,0000;22,3384
;;;;;;105480000,0000;24,1740
;;;;;;105520000,0000;25,8896
;;;;;;105560000,0000;25,1098
;;;;;;105600000,0000;24,7144
;;;;;;105640000,0000;23,9204
;;;;;;105680000,0000;25,2516
;;;;;;105720000,0000;24,7240
;;;;;;105760000,0000;23,1388
;;;;;;105800000,0000;21,3279
;;;;;;105840000,0000;21,0688
;;;;;;105880000,0000;21,8550
;;;;;;105920000,0000;20,9450
;;;;;;105960000,0000;22,1197
;;;;;;106000000,0000;20,8192
;;;;;;106040000,0000;21,7376
;;;;;;106080000,0000;21,8710
;;;;;;106120000,0000;22,3928
;;;;;;106160000,0000;19,5487
;;;;;;106200000,0000;20,8352
;;;;;;106240000,0000;20,8384
;;;;;;106280000,0000;22,6639
;;;;;;106320000,0000;22,9254
;;;;;;106360000,0000;23,4472
;;;;;;106400000,0000;23,9812
;;;;;;106440000,0000;24,1166
;;;;;;106480000,0000;25,0512
;;;;;;106520000,0000;24,1230
;;;;;;106560000,0000;22,4280
;;;;;;106600000,0000;22,4312
;;;;;;106640000,0000;20,8704
;;;;;;106680000,0000;22,0491
;;;;;;106720000,0000;22,0523
;;;;;;106760000,0000;22,0555
;;;;;;106800000,0000;22,9638
;;;;;;106840000,0000;21,9318
;;;;;;106880000,0000;21,4143
;;;;;;106920000,0000;21,6779
;;;;;;106960000,0000;19,9910
;;;;;;107000000,0000;21,4239
;;;;;;107040000,0000;20,6401
;;;;;;107080000,0000;22,5997
;;;;;;107120000,0000;23,9066
;;;;;;107160000,0000;22,2157
;;;;;;107200000,0000;22,2189
;;;;;;107240000,0000;23,6497
;;;;;;107280000,0000;24,8488
;;;;;;107320000,0000;25,2506
;;;;;;107360000,0000;25,7765
;;;;;;107400000,0000;22,7535
;;;;;;107440000,0000;23,7979
;;;;;;107480000,0000;21,7227
;;;;;;107520000,0000;23,0213
;;;;;;107560000,0000;24,8712
;;;;;;107600000,0000;22,1227
;;;;;;107640000,0000;25,9290
;;;;;;107680000,0000;23,8171
;;;;;;107720000,0000;26,7144
;;;;;;107760000,0000;29,1357
;;;;;;107800000,0000;27,2333
;;;;;;107840000,0000;30,2037
;;;;;;107880000,0000;33,2026
;;;;;;107920000,0000;34,7860
;;;;;;107960000,0000;44,6651
;;;;;;108000000,0000;46,1428
;;;;;;108040000,0000;48,4522
;;;;;;108080000,0000;43,9243
;;;;;;108120000,0000;34,4156
;;;;;;108160000,0000;34,4188
;;;;;;108200000,0000;27,2653
;;;;;;108240000,0000;30,6302
;;;;;;108280000,0000;28,7990
;;;;;;108320000,0000;22,3085
;;;;;;108360000,0000;24,2702
;;;;;;108400000,0000;22,7053
;;;;;;108440000,0000;19,7311
;;;;;;108480000,0000;21,6725
;;;;;;108520000,0000;21,0208
;;;;;;108560000,0000;21,2864
;;;;;;108600000,0000;21,0272
;;;;;;108640000,0000;22,2059
;;;;;;108680000,0000;20,9014
;;;;;;108720000,0000;19,8796
;;;;;;108760000,0000;21,0400
;;;;;;108800000,0000;19,5057
;;;;;;108840000,0000;18,7015
;;;;;;108880000,0000;18,5685
;;;;;;108920000,0000;18,1649
;;;;;;108960000,0000;16,9499
;;;;;;109000000,0000;17,3598
;;;;;;109040000,0000;16,2689
;;;;;;109080000,0000;16,2721
;;;;;;109120000,0000;16,9627
;;;;;;109160000,0000;16,2785
;;;;;;109200000,0000;16,9691
;;;;;;109240000,0000;16,1466
;;;;;;109280000,0000;16,8392
;;;;;;109320000,0000;15,5917
;;;;;;109360000,0000;16,4348
;;;;;;109400000,0000;16,2977
;;;;;;109440000,0000;15,6013
;;;;;;109480000,0000;15,2018
;;;;;;109520000,0000;15,0708
;;;;;;109560000,0000;15,2082
;;;;;;109600000,0000;15,2114
;;;;;;109640000,0000;15,0804
;;;;;;109680000,0000;14,5507
;;;;;;109720000,0000;15,9043
;;;;;;109760000,0000;15,2242
;;;;;;109800000,0000;15,0932
;;;;;;109840000,0000;14,2971
;;;;;;109880000,0000;14,8332
;;;;;;109920000,0000;14,1693
;;;;;;109960000,0000;14,1693
;;;;;;110000000,0000;15,7864
;;;;;;110000000,0000;14,8428
;;;;;;110040000,0000;14,7146
;;;;;;110080000,0000;14,4501
;;;;;;110120000,0000;14,4542
;;;;;;110160000,0000;14,8589
;;;;;;110200000,0000;14,4623
;;;;;;110240000,0000;16,0913
;;;;;;110280000,0000;15,4059
;;;;;;110320000,0000;15,1416
;;;;;;110360000,0000;14,7471
;;;;;;110400000,0000;14,0821
;;;;;;110440000,0000;14,7553
;;;;;;110480000,0000;16,3946
;;;;;;110520000,0000;14,8958
;;;;;;110560000,0000;16,6836
;;;;;;110600000,0000;16,4071
;;;;;;110640000,0000;16,1327
;;;;;;110680000,0000;17,1029
;;;;;;110720000,0000;17,5139
;;;;;;110760000,0000;16,9751
;;;;;;110800000,0000;17,1157
;;;;;;110840000,0000;16,5728
;;;;;;110880000,0000;15,4687
;;;;;;110920000,0000;15,8818
;;;;;;110960000,0000;19,7014
;;;;;;111000000,0000;17,1371
;;;;;;111040000,0000;15,8947
;;;;;;111080000,0000;16,3201
;;;;;;111120000,0000;17,0139
;;;;;;111160000,0000;18,1022
